0 0.1 0 0 0 0 0 0 0 1 1162 1162 0 0 0 0 300 -232 0 16 955.5
0.0555556 0.188889 0 0 0 0 0 0 0 1 1178.27 1200.49 0 0 0 -0.0333333 201.006 -222.89 0 18.2222 947.944
0.111111 0.277778 0 0 0 0 0 0 0 1 1194.54 1238.99 0 0 0 -0.0666667 102.011 -213.779 0 20.4444 940.389
0.166667 0.366667 0 0 0 0 0 0 0 1 1210.81 1277.48 0 0 0 -0.1 3.017 -204.669 0 22.6667 932.833
0.222222 0.455556 0 0 0 0 0 0 0 1 1227.08 1315.97 0 0 0 -0.133333 -95.9773 -195.559 0 24.8889 925.278
0.277778 0.544444 0 0 0 0 0 0 0 1 1243.35 1354.47 0 0 0 -0.166667 -194.972 -186.448 0 27.1111 917.722
0.333333 0.633333 0 0 0 0 0 0 0 1 1259.63 1392.96 0 0 0 -0.2 -293.966 -177.338 0 29.3333 910.167
0.388889 0.722222 0 0 0 0 0 0 0 1 1275.9 1431.45 0 0 0 -0.233333 -392.96 -168.228 0 31.5556 902.611
0.444444 0.811111 0 0 0 0 0 0 0 1 1292.17 1469.94 0 0 0 -0.266667 -491.955 -159.117 0 33.7778 895.056
0.5 0.9 0 0 0 0 0 0 0 1 1308.44 1508.44 0 0 0 -0.3 -590.949 -150.007 0 36 887.5
0.55 0.9 0 0 0 0 0 0 0 2 1308.44 1508.44 0 0 0 -0.3 -590.949 -150.007 0 38 887.5
0.583333 0.811111 0 0 0 0 0 0 0 2 1274.17 1451.94 0 0 0 -0.3 -411.059 -174.877 0 39.3333 895.056
0.616667 0.722222 0 0 0 0 0 0 0 2 1239.9 1395.45 0 0 0 -0.3 -231.17 -199.747 0 40.6667 902.611
0.65 0.633333 0 0 0 0 0 0 0 2 1205.63 1338.96 0 0 0 -0.3 -51.28 -224.618 0 42 910.167
0.683333 0.544444 0 0 0 0 0 0 0 2 1171.35 1282.47 0 0 0 -0.3 128.61 -249.488 0 43.3333 917.722
0.716667 0.455556 0 0 0 0 0 0 0 2 1137.08 1225.97 0 0 0 -0.3 308.499 -274.358 0 44.6667 925.278
0.75 0.366667 0 0 0 0 0 0 0 2 1102.81 1169.48 0 0 0 -0.3 488.389 -299.228 0 46 932.833
0.783333 0.277778 0 0 0 0 0 0 0 2 1068.54 1112.99 0 0 0 -0.3 668.279 -324.099 0 47.3333 940.389
0.816667 0.188889 0 0 0 0 0 0 0 2 1034.27 1056.49 0 0 0 -0.3 848.168 -348.969 0 48.6667 947.944
0.85 0.1 0 0 0 0 0 0 0 2 1000 1000 0 0 0 -0.3 1028.06 -373.839 0 50 955.5
