0 0.1 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -93.46 -654.219 0 16 955.5
0.0555556 0.188889 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -116.451 -621.954 0 18.2222 947.944
0.111111 0.277778 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -139.442 -589.689 0 20.4444 940.389
0.166667 0.366667 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -162.433 -557.424 0 22.6667 932.833
0.222222 0.455556 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -185.424 -525.159 0 24.8889 925.278
0.277778 0.544444 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -208.415 -492.893 0 27.1111 917.722
0.333333 0.633333 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -231.406 -460.628 0 29.3333 910.167
0.388889 0.722222 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -254.397 -428.363 0 31.5556 902.611
0.444444 0.811111 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -277.388 -396.098 0 33.7778 895.056
0.5 0.9 0 0 0 0 0 0 0 0 1495 1588.82 0 0 0 0 -300.379 -363.833 0 36 887.5
