0 0 2 0 0 0 0 0 0 0 1200 1200 0 0 0 0 373.839 -280.379 0 0.02 10.6706
0.15 0.152941 2 0 0 0 0 1 0 0 3000 3000 0 0 0 0 654.219 0 0 26 952.5
0.75 0.317647 0 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 28 945.5
0.875 0.188235 2 0 0 0 0 2 0 0 2500 2500 0 0 0 0 93.459 -50 0 44 950.5
0.925 0.0823529 2 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 57 950.5
1.175 0.288235 2 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 63 898.5
1.275 0.2 0 0 0 0 0 2 0 0 2500 2500 0 0 0 0 93.459 -50 0 66 905.5
1.35 0.0941176 0 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 68 912.5
1.575 0.294118 2 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 79 897.5
1.675 0.194118 2 0 0 0 0 2 0 0 2500 2500 0 0 0 0 93.459 -50 0 83 906.5
1.725 0.0882353 2 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 85 915.5
1.925 0.323529 0 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 93 895.5
2.025 0.229412 0 0 0 0 0 2 0 0 2500 2500 0 0 0 0 93.459 -50 0 97 903.5
2.075 0.123529 0 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 99 912.5
2.325 0.347059 2 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 109 893.5
2.4 0.247059 2 0 0 0 0 2 0 0 2500 2500 0 0 0 0 93.459 -50 0 111 902.5
2.475 0.129412 2 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 114 912.5
2.7 0.352941 2 0 0 0 0 1 0 0 3000 3000 0 0 0 0 1028.06 467.299 0 121 891.5
2.775 0.235294 2 0 0 0 0 2 0 0 2500 0 0 0 0 0 93.459 -50 0 125 899.5
2.875 0.129412 2 0 0 0 0 2 0 0 1532.7 2032.7 0 0 0 0 93.459 -100.465 0 127 906.5
3.325 0.129412 2 0 0 0 0 3 0 0 2000 2500 0 0 0 0 156.92 -193.925 0 59 951.5
