0 0.1 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.3 0 -422 0 16 957.5
0.0204082 0.116327 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.293878 -6.12245 -420.939 0 16.8163 956.112
0.0408163 0.132653 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.287755 -12.2449 -419.878 0 17.6327 954.724
0.0612245 0.14898 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.281633 -18.3673 -418.816 0 18.449 953.337
0.0816327 0.165306 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.27551 -24.4898 -417.755 0 19.2653 951.949
0.102041 0.181633 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.269388 -30.6122 -416.694 0 20.0816 950.561
0.122449 0.197959 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.263265 -36.7347 -415.633 0 20.898 949.173
0.142857 0.214286 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.257143 -42.8571 -414.571 0 21.7143 947.786
0.163265 0.230612 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.25102 -48.9796 -413.51 0 22.5306 946.398
0.183673 0.246939 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.244898 -55.102 -412.449 0 23.3469 945.01
0.204082 0.263265 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.238776 -61.2245 -411.388 0 24.1633 943.622
0.22449 0.279592 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.232653 -67.3469 -410.327 0 24.9796 942.235
0.244898 0.295918 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.226531 -73.4694 -409.265 0 25.7959 940.847
0.265306 0.312245 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.220408 -79.5918 -408.204 0 26.6122 939.459
0.285714 0.328571 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.214286 -85.7143 -407.143 0 27.4286 938.071
0.306122 0.344898 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.208163 -91.8367 -406.082 0 28.2449 936.684
0.326531 0.361224 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.202041 -97.9592 -405.02 0 29.0612 935.296
0.346939 0.377551 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.195918 -104.082 -403.959 0 29.8776 933.908
0.367347 0.393878 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.189796 -110.204 -402.898 0 30.6939 932.52
0.387755 0.410204 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.183673 -116.327 -401.837 0 31.5102 931.133
0.408163 0.426531 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.177551 -122.449 -400.776 0 32.3265 929.745
0.428571 0.442857 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.171429 -128.571 -399.714 0 33.1429 928.357
0.44898 0.459184 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.165306 -134.694 -398.653 0 33.9592 926.969
0.469388 0.47551 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.159184 -140.816 -397.592 0 34.7755 925.582
0.489796 0.491837 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.153061 -146.939 -396.531 0 35.5918 924.194
0.510204 0.508163 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.146939 -153.061 -395.469 0 36.4082 922.806
0.530612 0.52449 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.140816 -159.184 -394.408 0 37.2245 921.418
0.55102 0.540816 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.134694 -165.306 -393.347 0 38.0408 920.031
0.571429 0.557143 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.128571 -171.429 -392.286 0 38.8571 918.643
0.591837 0.573469 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.122449 -177.551 -391.224 0 39.6735 917.255
0.612245 0.589796 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.116327 -183.673 -390.163 0 40.4898 915.867
0.632653 0.606122 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.110204 -189.796 -389.102 0 41.3061 914.48
0.653061 0.622449 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.104082 -195.918 -388.041 0 42.1224 913.092
0.673469 0.638775 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0979592 -202.041 -386.98 0 42.9388 911.704
0.693878 0.655102 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0918368 -208.163 -385.918 0 43.7551 910.316
0.714286 0.671429 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0857143 -214.286 -384.857 0 44.5714 908.929
0.734694 0.687755 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0795918 -220.408 -383.796 0 45.3878 907.541
0.755102 0.704082 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0734694 -226.531 -382.735 0 46.2041 906.153
0.77551 0.720408 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0673469 -232.653 -381.673 0 47.0204 904.765
0.795918 0.736735 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0612245 -238.775 -380.612 0 47.8367 903.378
0.816326 0.753061 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0551021 -244.898 -379.551 0 48.6531 901.99
0.836735 0.769388 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0489796 -251.02 -378.49 0 49.4694 900.602
0.857143 0.785714 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0428571 -257.143 -377.429 0 50.2857 899.214
0.877551 0.802041 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0367347 -263.265 -376.367 0 51.102 897.827
0.897959 0.818367 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0306123 -269.388 -375.306 0 51.9184 896.439
0.918367 0.834694 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0244898 -275.51 -374.245 0 52.7347 895.051
0.938775 0.85102 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0183674 -281.633 -373.184 0 53.551 893.663
0.959184 0.867347 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0122449 -287.755 -372.122 0 54.3673 892.276
0.979592 0.883673 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.00612244 -293.878 -371.061 0 55.1837 890.888
1 0.9 0 0 0 0 0 5 0 0 1200 1200 0 0 0 0 -300 -370 0 56 889.5
