0 0.1 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 1 -0.87 -746.814 0 16 955.5
0.0555556 0.188889 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.888889 19.7064 -695.373 0 18.2222 947.944
0.111111 0.277778 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.777778 40.2829 -643.931 0 20.4444 940.389
0.166667 0.366667 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.666667 60.8593 -592.49 0 22.6667 932.833
0.222222 0.455556 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.555556 81.4358 -541.049 0 24.8889 925.278
0.277778 0.544444 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.444444 102.012 -489.607 0 27.1111 917.722
0.333333 0.633333 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.333333 122.589 -438.166 0 29.3333 910.167
0.388889 0.722222 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.222222 143.165 -386.725 0 31.5556 902.611
0.444444 0.811111 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0.111111 163.742 -335.283 0 33.7778 895.056
0.5 0.9 0 0 0 0 0 0 0 0 1069.4 1069.4 0 0 0 0 184.318 -283.842 0 36 887.5
