0 0.1 0 0 0 0 0 5 0 0 1200 1200 0 0 0 0 -300 -370 0 16 925.5
0.0241379 0.127586 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0103448 -289.655 -375.241 0 16.9655 923.155
0.0482759 0.155172 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0206897 -279.31 -380.483 0 17.931 920.81
0.0724138 0.182759 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0310345 -268.966 -385.724 0 18.8966 918.466
0.0965517 0.210345 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0413793 -258.621 -390.966 0 19.8621 916.121
0.12069 0.237931 0 0 0 0 0 4 0 0 1200 1200 0 0 0 -0.0517241 -248.276 -396.207 0 20.8276 913.776
0.144828 0.265517 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.062069 -237.931 -401.448 0 21.7931 911.431
0.168966 0.293103 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0724138 -227.586 -406.69 0 22.7586 909.086
0.193103 0.32069 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0827586 -217.241 -411.931 0 23.7241 906.741
0.217241 0.348276 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.0931034 -206.897 -417.172 0 24.6897 904.397
0.241379 0.375862 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.103448 -196.552 -422.414 0 25.6552 902.052
0.265517 0.403448 0 0 0 0 0 3 0 0 1200 1200 0 0 0 -0.113793 -186.207 -427.655 0 26.6207 899.707
0.289655 0.431034 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.124138 -175.862 -432.897 0 27.5862 897.362
0.313793 0.458621 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.134483 -165.517 -438.138 0 28.5517 895.017
0.337931 0.486207 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.144828 -155.172 -443.379 0 29.5172 892.672
0.362069 0.513793 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.155172 -144.828 -448.621 0 30.4828 890.328
0.386207 0.541379 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.165517 -134.483 -453.862 0 31.4483 887.983
0.410345 0.568965 0 0 0 0 0 2 0 0 1200 1200 0 0 0 -0.175862 -124.138 -459.103 0 32.4138 885.638
0.434483 0.596552 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.186207 -113.793 -464.345 0 33.3793 883.293
0.458621 0.624138 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.196552 -103.448 -469.586 0 34.3448 880.948
0.482759 0.651724 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.206897 -93.1034 -474.828 0 35.3103 878.603
0.506896 0.67931 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.217241 -82.7586 -480.069 0 36.2759 876.259
0.531034 0.706897 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.227586 -72.4138 -485.31 0 37.2414 873.914
0.555172 0.734483 0 0 0 0 0 1 0 0 1200 1200 0 0 0 -0.237931 -62.069 -490.552 0 38.2069 871.569
0.57931 0.762069 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.248276 -51.7242 -495.793 0 39.1724 869.224
0.603448 0.789655 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.258621 -41.3793 -501.034 0 40.1379 866.879
0.627586 0.817241 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.268966 -31.0345 -506.276 0 41.1034 864.534
0.651724 0.844828 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.27931 -20.6896 -511.517 0 42.069 862.19
0.675862 0.872414 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.289655 -10.3448 -516.759 0 43.0345 859.845
0.7 0.9 0 0 0 0 0 0 0 0 1200 1200 0 0 0 -0.3 0 -522 0 44 857.5
