0 0.1 0 0 0 0 0 0 0 0 1069 1069 0 0 0 0 -185 -540 0 16 955.5
0.0344828 0.127586 0 0 0 0 0 1 0 0 1101.1 1101.1 0 0 0 0 -161.31 -525.862 0 17.3793 953.155
0.0689655 0.155172 0 0 0 0 0 2 0 0 1133.21 1133.21 0 0 0 0 -137.621 -511.724 0 18.7586 950.81
0.103448 0.182759 0 0 0 0 0 3 0 0 1165.31 1165.31 0 0 0 0 -113.931 -497.586 0 20.1379 948.466
0.137931 0.210345 0 0 0 0 0 0 0 0 1197.41 1197.41 0 0 0 0 -90.2414 -483.448 0 21.5172 946.121
0.172414 0.237931 0 0 0 0 0 1 0 0 1229.52 1229.52 0 0 0 0 -66.5517 -469.31 0 22.8966 943.776
0.206897 0.265517 0 0 0 0 0 2 0 0 1261.62 1261.62 0 0 0 0 -42.8621 -455.172 0 24.2759 941.431
0.241379 0.293103 0 0 0 0 0 3 0 0 1293.72 1293.72 0 0 0 0 -19.1724 -441.034 0 25.6552 939.086
0.275862 0.32069 0 0 0 0 0 0 0 0 1325.83 1325.83 0 0 0 0 4.51724 -426.897 0 27.0345 936.741
0.310345 0.348276 0 0 0 0 0 1 0 0 1357.93 1357.93 0 0 0 0 28.2069 -412.759 0 28.4138 934.397
0.344828 0.375862 0 0 0 0 0 2 0 0 1390.03 1390.03 0 0 0 0 51.8966 -398.621 0 29.7931 932.052
0.37931 0.403448 0 0 0 0 0 3 0 0 1422.14 1422.14 0 0 0 0 75.5862 -384.483 0 31.1724 929.707
0.413793 0.431034 0 0 0 0 0 0 0 0 1454.24 1454.24 0 0 0 0 99.2758 -370.345 0 32.5517 927.362
0.448276 0.458621 0 0 0 0 0 1 0 0 1486.34 1486.34 0 0 0 0 122.966 -356.207 0 33.931 925.017
0.482759 0.486207 0 0 0 0 0 2 0 0 1518.45 1518.45 0 0 0 0 146.655 -342.069 0 35.3103 922.672
0.517241 0.513793 0 0 0 0 0 3 0 0 1550.55 1550.55 0 0 0 0 170.345 -327.931 0 36.6897 920.328
