0 0.1 0 0 0 0 0 0 0 0 1270 1270 0 0 0 1 -0.87 -561.625 0 16 955.5
0.0555556 0.188889 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.888889 39.2267 -536 0 18.2222 947.944
0.111111 0.277778 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.777778 79.3233 -510.375 0 20.4444 940.389
0.166667 0.366667 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.666667 119.42 -484.75 0 22.6667 932.833
0.222222 0.455556 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.555556 159.517 -459.125 0 24.8889 925.278
0.277778 0.544444 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.444444 199.613 -433.5 0 27.1111 917.722
0.333333 0.633333 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.333333 239.71 -407.875 0 29.3333 910.167
0.388889 0.722222 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.222222 279.807 -382.25 0 31.5556 902.611
0.444444 0.811111 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0.111111 319.903 -356.625 0 33.7778 895.056
0.5 0.9 0 0 0 0 0 0 0 0 1270 1270 0 0 0 0 360 -331 0 36 887.5
