0 0.1 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 330.379 -363.833 0 16 956.5
0.1 0.3 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 431.206 -376.679 0 20 939.5
0.2 0.5 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 532.033 -389.525 0 24 922.5
0.3 0.7 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 632.86 -402.371 0 28 905.5
0.4 0.9 0 0 0 0 0 0 0 0 1495.36 1588.82 0 0 0 0 733.687 -415.217 0 32 888.5
0.41 0.9 0 0 0 0 0 1 0 0 1495.36 1588.82 0 0 0 0 623.687 -327.217 0 32.4 888.5
0.47 0.7 0 0 0 0 0 1 0 0 1495.36 1588.82 0 0 0 0 623.687 -288.717 0 34.8 905.5
0.53 0.5 0 0 0 0 0 1 0 0 1495.36 1588.82 0 0 0 0 623.687 -250.217 0 37.2 922.5
0.59 0.3 0 0 0 0 0 1 0 0 1495.36 1588.82 0 0 0 0 623.687 -211.717 0 39.6 939.5
0.65 0.105882 0 0 0 0 0 1 1 0 1495.36 1588.82 0 0 0 0 623.687 -173.217 0 42 956.5
0.925 0.305882 0 0 0 0 0 2 0 0 1495.36 1588.82 0 0 0 0 1214.98 -654.219 0 49 913.5
1.125 0.229412 0 0 0 0 0 2 0 0 1495.36 1588.82 0 0 0 0 280.379 -218.92 0 61 903.5
1.475 0.223529 0 0 0 0 0 2 0 0 1495.36 1588.82 0 0 0 0 238.379 -209.92 0 71 945.5
